Date,Campaign_ID,Channel,Impressions,Clicks,Conversions,Cost,Revenue,Month,Week
2024-06-01,CAMP_050,SEO Organic,1910,80,2,0.01,0.04,June,22
2024-06-02,CAMP_050,SEO Organic,2361,99,2,0.01,0.05,June,22
2024-06-03,CAMP_050,SEO Organic,2788,118,3,0.01,0.05,June,23
2024-06-04,CAMP_050,SEO Organic,2623,111,3,0.01,0.05,June,23
2024-06-05,CAMP_050,SEO Organic,1550,65,1,0.01,0.03,June,23
2024-06-06,CAMP_050,SEO Organic,2690,113,3,0.01,0.05,June,23
2024-06-07,CAMP_050,SEO Organic,2539,107,3,0.01,0.05,June,23
2024-06-08,CAMP_050,SEO Organic,2536,107,3,0.01,0.05,June,23
2024-06-09,CAMP_050,SEO Organic,2116,89,2,0.01,0.04,June,23
2024-06-10,CAMP_050,SEO Organic,2038,86,2,0.01,0.04,June,24
2024-06-11,CAMP_050,SEO Organic,1914,81,2,0.01,0.04,June,24
2024-06-12,CAMP_050,SEO Organic,1605,67,1,0.01,0.03,June,24
2024-06-13,CAMP_050,SEO Organic,1817,76,2,0.01,0.04,June,24
2024-06-14,CAMP_050,SEO Organic,1840,77,2,0.01,0.04,June,24
2024-06-15,CAMP_050,SEO Organic,2150,90,2,0.01,0.04,June,24
2024-06-16,CAMP_050,SEO Organic,2493,105,3,0.01,0.05,June,24
2024-06-17,CAMP_050,SEO Organic,2136,90,2,0.01,0.04,June,25
2024-06-18,CAMP_050,SEO Organic,1595,67,1,0.01,0.03,June,25
2024-06-19,CAMP_050,SEO Organic,2767,117,3,0.01,0.05,June,25
2024-06-20,CAMP_050,SEO Organic,2747,116,3,0.01,0.05,June,25
2024-06-21,CAMP_050,SEO Organic,2542,107,3,0.01,0.05,June,25
2024-06-22,CAMP_050,SEO Organic,2811,118,3,0.01,0.06,June,25
2024-06-23,CAMP_050,SEO Organic,2228,94,2,0.01,0.04,June,25
2024-06-24,CAMP_050,SEO Organic,2773,117,3,0.01,0.05,June,26
2024-06-25,CAMP_050,SEO Organic,1618,68,2,0.01,0.03,June,26
2024-06-26,CAMP_050,SEO Organic,1996,84,2,0.01,0.04,June,26
2024-06-27,CAMP_050,SEO Organic,1813,76,2,0.01,0.04,June,26
2024-06-28,CAMP_050,SEO Organic,1774,75,2,0.01,0.03,June,26
2024-06-29,CAMP_050,SEO Organic,1703,72,2,0.01,0.03,June,26
2024-06-30,CAMP_050,SEO Organic,2330,98,2,0.01,0.05,June,26
2024-07-01,CAMP_050,SEO Organic,2537,107,3,0.01,0.05,July,27
2024-07-02,CAMP_050,SEO Organic,2273,96,2,0.01,0.04,July,27
2024-07-03,CAMP_050,SEO Organic,1711,72,2,0.01,0.03,July,27
2024-07-04,CAMP_050,SEO Organic,2576,109,3,0.01,0.05,July,27
2024-07-05,CAMP_050,SEO Organic,2348,99,2,0.01,0.05,July,27
